"date.time","settlement.id","type","order.id","sku","description","quantity","marketplace","fulfillment","order.city","order.state","order.postal","product.sales","shipping.credits","gift.wrap.credits","promotional.rebates","sales.tax.collected","selling.fees","fba.fees","other.transaction.fees","other","total"
"Dec 13, 2017 11:59:32 PM PST",6523873011,"Order","113-6535933-0596249","ANYPOSGINNY-BLK","Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Storyboo",1,"amazon.com","Amazon","GALLATIN","TN","37066-2304",16,0,0,0,0,-2.4,-2.39,0,"0","11.21"
"Dec 14, 2017 12:22:56 AM PST",6523873011,"Order","112-9502393-1744228","DMBLDR-BLK","GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,"amazon.com","Amazon","BURLINGTON","NJ","08016-1000",18,0,0,0,0,-2.7,-2.88,0,"0","12.42"
"Dec 14, 2017 2:54:12 AM PST",6525877131,"Order","113-5430924-8955453","58-P5NK-DFU6","Dr Seuss Inspired Quote Assorted Set Vinyl Stair or Wall Decal [BLACK] by GMDdecals 24"" wide by 2-4"" tall per quote Lorax Cat in the Hat Storybook Dec",1,"amazon.com","Amazon","GLADE SPRING","VA","24340-4938",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 14, 2017 5:27:08 AM PST",6525877131,"Order","111-4728657-6121044","DMBLDR-BLK","GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,"amazon.com","Amazon","SAN LUIS OBISPO","CA","93401-7848",18,0,0,0,0,-2.7,-2.88,0,"0","12.42"
"Dec 14, 2017 9:12:30 AM PST",6525877131,"Order","113-8931468-3525063","HPSPELLS2-BLK","Harry Potter Inspired Wizard 12 Different Spells QuoteSET TWO [BLACK] Vinyl Decal for Stairs or Wall by GMDdecals Dumbledore Fantastic Beasts Hogwarts",1,"amazon.com","Amazon","WOOSTER","OHIO","44691-3903",36,0,0,0,0,-5.4,-2.88,0,"0","27.72"
"Dec 14, 2017 12:16:10 PM PST",6525877131,"Order","114-0974021-0580204","SHAKEQUOTESET-BLU","Shakespeare Literature Quotes Large Set [BLUE] Vinyl Wall or Stair Decals by GMDdecals 24 x 2-4 inches per quote William play poet gift decor",1,"amazon.com","Amazon","SPARTA","NJ","07871-3434",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 14, 2017 1:35:47 PM PST",6525877131,"Order","111-4896365-7870630","ANYPOSGINNY-BLK","Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Storyboo",1,"amazon.com","Amazon","ROCK HILL","NY","12775-6523",16,4.49,0,0,0,-2.4,-6.88,0,"0","11.21"
"Dec 14, 2017 2:46:48 PM PST",6525877131,"Order","112-1244562-8334663","DRWHOBOWTIE-BLK","DW Inspired Hope and Dream Bow Tie Quote [BLACK] Vinyl Wall Decal by GMDdecals 24"" x 12"" Dr Doctor Inspirational Who Screwdriver Fandom Library Decor",1,"amazon.com","Amazon","LANCASTER","CA","93534-5438",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 14, 2017 3:22:43 PM PST",6525877131,"Order","113-3694703-4982662","DRWHOBOWTIE-BLK","DW Inspired Hope and Dream Bow Tie Quote [BLACK] Vinyl Wall Decal by GMDdecals 24"" x 12"" Dr Doctor Inspirational Who Screwdriver Fandom Library Decor",1,"amazon.com","Amazon","SILVER SPRING","MD","20905-5665",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 14, 2017 3:24:57 PM PST",6525877131,"Order","111-6630224-9724200","DMBLDR-BLK","GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,"amazon.com","Amazon","Middlebury","CT","6762",18,0,0,0,0,-2.7,-2.88,0,"0","12.42"
"Dec 14, 2017 4:01:56 PM PST",6525877131,"Order","114-9204317-3173845","EL-JGK5-3RUN","GMDdecals Porch Rules Quote Vinyl Wall Decor Decals [GLOSSY BLACK]- 24 inches x 12 inches -Adhesive High Glossy Vinyl [3mil]Made In USA",1,"amazon.com","Amazon","WILMINGTON","NC","28409-2828",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 14, 2017 5:03:12 PM PST",6525877131,"Order","112-2679681-2420256","KIDMOVIEQUOTE-BLACK","Children Movie Quote Disney Inspired Set Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 2-4"" per quote Set of 14 Princess Stitch Toy Story Nemo Lion King",1,"amazon.com","Amazon","VERSAILLES","OH","45380-9595",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 14, 2017 5:25:51 PM PST",6525877131,"Order","112-2196446-3506618","DRWHOSET-BLK","Quote Set [BLACK] Large Vinyl Wall Stairs Decal by GMDdecals ONEliners Collection? 24"" x 2-4"" EACH QUOTE Dr Who Inspired Tardis Dalek Décor",1,"amazon.com","Amazon","PUEBLO","CO","81004-1825",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 14, 2017 6:56:02 PM PST",6525877131,"Order","114-4629082-9637057","DMBLDR-BLK","GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,"amazon.com","Amazon","Chilmark","MA","02535-2222",18,0,0,0,0,-2.7,-2.88,0,"0","12.42"
"Dec 14, 2017 7:09:15 PM PST",6525877131,"Refund","113-4639437-6610668","SRNTYWIDE-BLK","Serenity Prayer Wide Bible Scripture Quote Vinyl Wall Decal [Black] Bible Scripture Home Décor Welcome Housewarming Wedding Anniversary Birthday Gift",1,"amazon.com","Amazon","Ft. Jennings","Ohio","45844",-16,0,0,0,0,1.92,0,0,"0","-14.08"
"Dec 14, 2017 9:51:12 PM PST",6525877131,"Order","111-8279123-3857041","6L-JP8U-ZV9F","GMDdecals Love is the Anchor Quote Vinyl Inspiring Home Decor, Black/Turquoise",1,"amazon.com","Amazon","PULASKI","VA","24301-2105",16,1.67,0,-1.67,0,-2.4,-2.88,0,"0","10.72"
"Dec 14, 2017 10:09:50 PM PST",6525877131,"Order","114-9566140-2261838","HPMM-REDGLD","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [RED/GOLD] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","BRENTWOOD","MO","63144-1148",12,0,0,0,0,-1.8,-2.39,0,"0","7.81"
"Dec 14, 2017 10:11:49 PM PST",6525877131,"Order","112-4530819-9926651","DRWHOBOWTIE-BLK","DW Inspired Hope and Dream Bow Tie Quote [BLACK] Vinyl Wall Decal by GMDdecals 24"" x 12"" Dr Doctor Inspirational Who Screwdriver Fandom Library Decor",1,"amazon.com","Amazon","Charlotte","North Carolina","28209",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 14, 2017 11:29:11 PM PST",6525877131,"Order","112-0726758-0220209","6L-JP8U-ZV9F","GMDdecals Love is the Anchor Quote Vinyl Inspiring Home Decor, Black/Turquoise",1,"amazon.com","Amazon","ANKENY","IA","50023-2629",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 15, 2017 1:31:46 AM PST",6525877131,"Order","112-9894133-9897060","9G-39DO-SHML","In This House We Do Military Quote Vinyl Wall Decal [BLACK] by GMDdecals 24 x 12 inches deployment welcome home gift homecoming army navy marines",1,"amazon.com","Amazon","GOLDSBORO","NC","27534-5478",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 15, 2017 3:54:29 AM PST",6525877131,"Order","112-5207482-6301818","HPMM-FORSIL","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [FOREST/SILVER] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","PHILADELPHIA","PA","19148-3311",12,0,0,0,0,-1.8,-2.39,0,"0","7.81"
"Dec 15, 2017 5:10:20 AM PST",6525877131,"Order","112-3194238-4477865","ANYPOSGINNY-BLK","Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Storyboo",1,"amazon.com","Amazon","BRIGHTON","MI","48114-8133",16,0,0,0,0,-2.4,-2.39,0,"0","11.21"
"Dec 15, 2017 9:06:07 AM PST",6525877131,"Order","114-6937805-2044201","DRWHOBOWTIE-BLK","DW Inspired Hope and Dream Bow Tie Quote [BLACK] Vinyl Wall Decal by GMDdecals 24"" x 12"" Dr Doctor Inspirational Who Screwdriver Fandom Library Decor",1,"amazon.com","Amazon","lawrenceville","georgia","30043",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 15, 2017 9:29:16 AM PST",6525877131,"Order","111-7340999-0867410","STARWARS-BLK","Star Wars Inspired LARGE [BLACK] Quote Set Vinyl Wall or Stairs Decal by GMDdecals Force Jedi Emperor Strikes Phantom Clone Home Decor",1,"amazon.com","Amazon","ORLANDO","FL","32821-7947",36,0,0,0,2.52,-5.4,-2.88,-0.07,"0","30.17"
"Dec 15, 2017 10:48:42 AM PST",6525877131,"Transfer","","","To your account ending in: 531, Federal ACH Trace ID: 091000015598624",NA,"","","","","",0,0,0,0,0,0,0,0,"-671.71","-671.71"
"Dec 15, 2017 11:49:20 AM PST",6525877131,"Service Fee","","","SellerPayments_Report_Fee_Subscription",NA,"Amazon.com","","","","",0,0,0,0,0,0,0,0,"-39.99","-39.99"
"Dec 15, 2017 11:55:34 AM PST",6525877131,"Order","111-4292065-1381857","LOVECOFFEE-BRW","GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BROWN]- 12"" x 24"" - Adhesive High Glossy VinylMade In USA (Suggested: Home Welcome Housewar",1,"amazon.com","Amazon","WESTMINSTER","SC","29693-3336",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 15, 2017 12:18:36 PM PST",6525877131,"Order","114-7772226-0013865","Q3-VFIZ-UBPY","Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [BLACK] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Décor",1,"amazon.com","Amazon","SUSSEX","NJ","07461-3314",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 15, 2017 1:24:16 PM PST",6525877131,"Order","114-0333988-4370649","JB-ADFI-9DMC","Cheshire Cat Alice In Wonderland Inspired We're All Mad Here Quote Vinyl Wall Decal [BLACK] by GMDdecals Size 30"" x 12"" Hatter Storybook Décor",1,"amazon.com","Amazon","new hartford","NY","13413",18,0,0,0,0,-2.7,-2.88,0,"0","12.42"
"Dec 15, 2017 1:54:01 PM PST",6525877131,"Refund","112-8374469-1278614","DRWHOMIRACLE-BLK","DW Inspired Big Miracles Quote [BLACK] Vinyl Wall Decal by GMDdecals 28 inches x 12 inches Dr Doctor Inspirational Who Screwdriver Fandom Gift Decor",1,"amazon.com","Amazon","NEWPORT","MI","48166-6601",-16,0,0,0,0,1.92,0,0,"0","-14.08"
"Dec 15, 2017 2:58:16 PM PST",6525877131,"Order","111-8014371-8839453","ANYPOSGINNY-BLK","Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Storyboo",1,"amazon.com","Amazon","Estes Park","CO","80517",16,0,0,0,0,-2.4,-2.39,0,"0","11.21"
"Dec 15, 2017 4:05:35 PM PST",6525877131,"Order","114-3763459-0039448","VT-PC07-FY5R","GMDdecals Love is the Anchor Quote Vinyl Inspiring Home Decor, Black/Turquoise",1,"amazon.com","Amazon","Glenn Heights","TX","75154",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 15, 2017 5:01:58 PM PST",6525877131,"Order","111-2748684-1196257","LOVEANCHOR-BLKNVY","Love Is the Anchor Quote [Black/Navy] Vinyl Wall Decal by GMDdecals 32 x 12 inch Love Nautical Anniversary Gift Bedroom Home Décor",1,"amazon.com","Amazon","NORTH PROVIDENCE","RI","02904-4808",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 15, 2017 5:30:09 PM PST",6525877131,"Order","112-2862486-5545811","LOVECOFFEE-BRW","GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BROWN]- 12"" x 24"" - Adhesive High Glossy VinylMade In USA (Suggested: Home Welcome Housewar",1,"amazon.com","Amazon","OSHKOSH","WI","54902-5929",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 15, 2017 5:30:23 PM PST",6525877131,"Refund","114-5663012-1544267","DMBLDR-BLK","GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,"amazon.com","Amazon","HAMPTON","NH","03842-4247",-18,0,0,0,0,2.16,0,0,"0","-15.84"
"Dec 15, 2017 5:31:29 PM PST",6525877131,"Refund","113-7499708-7653010","FAITHPOS-WHT","GMDdecals Anything is Possible Faith Luke Bible Scripture Quote Vinyl Wall Decor Decals [GLOSSY WHITE]- 36 inches x 12 inches -Adhesive High Glossy Vi",1,"amazon.com","Amazon","POINCIANA","FL","34759-4843",-16,0,0,0,-1.12,1.92,0,0,"0","-15.2"
"Dec 15, 2017 6:08:37 PM PST",6525877131,"Order","111-9288492-9601026","ANYPOSGINNY-BLK","Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Storyboo",1,"amazon.com","Amazon","BEAUMONT","CA","92223",16,0,0,0,0,-2.4,-2.39,0,"0","11.21"
"Dec 15, 2017 6:19:57 PM PST",6525877131,"Order","113-7686787-6273055","HPSET-WHT","Hogwarts Set of 12 Quotes Harry Potter Inspired Vinyl Wall or Stairs Decals [WHITE] by GMDdecals Dumbledore Sirius Wizard Decor Size 24"" x 2-4"" per qu",1,"amazon.com","Amazon","OLNEY","MD","20832-2242",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 15, 2017 7:23:55 PM PST",6525877131,"Order","113-8684069-4636255","HPSET-WHT","Hogwarts Set of 12 Quotes Harry Potter Inspired Vinyl Wall or Stairs Decals [WHITE] by GMDdecals Dumbledore Sirius Wizard Decor Size 24"" x 2-4"" per qu",1,"amazon.com","Amazon","PINEY FLATS","TN","37686-4519",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 15, 2017 9:55:58 PM PST",6525877131,"Order","114-1105931-2923449","DRWHOBOOKS-BLK","DW Inspired Books are Weapons Quote [BLACK] Vinyl Wall Decal by GMDdecals 30"" x 12"" Dr Doctor inspirational Who Fandom Library Reading Gift Decor",1,"amazon.com","Amazon","Tamarac","FL","33319",16,1.44,0,0,1.22,-2.4,-4.32,-0.04,"0","11.9"
"Dec 16, 2017 12:36:31 AM PST",6527644061,"Order","112-0291578-7331478","LOVECOFFEE-TUR","Love and Coffee Inspried Quote Décor Wall Decal [TURQUOISE]- 12Inches x 24 Inches - Adhesive Glossy Vinyl [3mil] Easy Application, Made In USA with He",1,"amazon.com","Amazon","KISSIMMEE","FL","34758-3412",16,0,0,0,1.12,-2.4,-2.88,-0.03,"0","11.81"
"Dec 16, 2017 12:46:16 AM PST",6527644061,"Order","113-8951650-9809032","NONSENSE-BLK","Nonsense Quote Alice In Wonderland Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals - Size 36"" x 12"" Mad Hatter Cheshire Cat Storybook Décor",1,"amazon.com","Amazon","CORAL SPRINGS","FL","33071-5744",16,0,0,0,1.12,-2.4,-2.39,-0.03,"0","12.3"
"Dec 16, 2017 5:25:14 AM PST",6527644061,"Order","112-5138322-4189044","DMBLDR-BLK","GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,"amazon.com","Amazon","NORCROSS","GA","30093-6222",18,0,0,0,0,-2.7,-2.88,0,"0","12.42"
"Dec 16, 2017 5:48:11 AM PST",6527644061,"Order","112-2903645-4721024","HPMM-FORSIL","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [FOREST/SILVER] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","LILBURN","GA","30047-2513",12,0,0,0,0,-1.8,-2.39,0,"0","7.81"
"Dec 16, 2017 11:40:39 AM PST",6527644061,"Order","113-7474468-2999419","FAITHPOS-BLK","GMDdecals Anything is Possible Faith Luke Bible Scripture Quote Vinyl Wall Decor Decals [GLOSSY BLACK]- 36 inches x 12 inches -Adhesive High Glossy Vi",1,"amazon.com","Amazon","PALMER","TX","75152-9795",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 16, 2017 12:02:09 PM PST",6527644061,"Order","111-7684822-4501063","ALICEQUOTES-WHT","Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [WHITE] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Décor",1,"amazon.com","Amazon","WAUCONDA","IL","60084-1788",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 16, 2017 1:08:00 PM PST",6527644061,"Order","113-8266680-7183427","3R-1VEA-73HI","UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Dec",1,"amazon.com","Amazon","BOKEELIA","FL","33922-1830",16,0,0,0,1.12,-2.4,-2.88,-0.03,"0","11.81"
"Dec 16, 2017 1:23:19 PM PST",6527644061,"Order","112-9800380-3321835","FAITHPOS-WHT","GMDdecals Anything is Possible Faith Luke Bible Scripture Quote Vinyl Wall Decor Decals [GLOSSY WHITE]- 36 inches x 12 inches -Adhesive High Glossy Vi",1,"amazon.com","Amazon","Virginia Beach","VA","23454-1863",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 16, 2017 2:53:31 PM PST",6527644061,"Order","114-3999653-6322649","DRWHOMIRACLE-BLK","DW Inspired Big Miracles Quote [BLACK] Vinyl Wall Decal by GMDdecals 28 inches x 12 inches Dr Doctor Inspirational Who Screwdriver Fandom Gift Decor",1,"amazon.com","Amazon","Tampa","FL","33624-1833",16,0,0,0,1.12,-2.4,-2.88,-0.03,"0","11.81"
"Dec 16, 2017 7:58:45 PM PST",6527644061,"Order","114-6742287-8265855","ALICEQUOTES-SILPUR","Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [PURPLE/SILVER] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Dé",1,"amazon.com","Amazon","VAN NUYS","CA","91406-5510",38,0,0,0,0,-5.7,-3.96,0,"0","28.34"
"Dec 16, 2017 8:27:32 PM PST",6527644061,"Order","112-5790492-4639466","HPSPELLS2-BLK","Harry Potter Inspired Wizard 12 Different Spells QuoteSET TWO [BLACK] Vinyl Decal for Stairs or Wall by GMDdecals Dumbledore Fantastic Beasts Hogwarts",1,"amazon.com","Amazon","AYLETT","VA","23009-3246",36,0,0,0,0,-5.4,-2.88,0,"0","27.72"
"Dec 16, 2017 11:08:00 PM PST",6527644061,"Order","114-0328152-2185876","SHAKEQUOTESET-BLK","Shakespeare Literature Quotes Large Set [BLACK] Vinyl Wall or Stair Decals by GMDdecals 24 x 2-4 inches per quote William play poet gift decor",1,"amazon.com","Amazon","GARDEN CITY","NY","11530-5803",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 17, 2017 6:54:54 AM PST",6527644061,"Order","114-9162099-3384226","SN-31GR-ZWSC","Movie Quote Set LARGE Assorted Sayings Vinyl Stairs or Wall Decal [BLACK] Film Cinema Classic Famous Inspiring Home Décor Welcome Housewarming Wedding",1,"amazon.com","Amazon","SAN ANTONIO","TEXAS","78210-1014",38,0,0,0,0,-5.7,-2.88,0,"0","29.42"
"Dec 17, 2017 9:10:07 AM PST",6527644061,"Order","114-7987007-3377868","FAITHPOS-BLK","GMDdecals Anything is Possible Faith Luke Bible Scripture Quote Vinyl Wall Decor Decals [GLOSSY BLACK]- 36 inches x 12 inches -Adhesive High Glossy Vi",1,"amazon.com","Amazon","GALLATIN","TN","37066-3716",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 17, 2017 9:58:43 AM PST",6527644061,"Order","113-6413124-3085018","WIZOZSET-WHT","Wizard of Oz Assorted Quotes Set [WHITE] Vinyl Stairs or Wall Decal by GMDdecals Dorothy Baum Room Party Housewarming Gift Home Decor",1,"amazon.com","Amazon","CONNEAUT","OH","44030-1201",38,0,3.99,0,0,-5.7,-6.87,0,"0","29.42"
"Dec 17, 2017 11:01:57 AM PST",6527644061,"Order","111-8458121-5177831","STARWARS-BLK","Star Wars Inspired LARGE [BLACK] Quote Set Vinyl Wall or Stairs Decal by GMDdecals Force Jedi Emperor Strikes Phantom Clone Home Decor",1,"amazon.com","Amazon","AKRON","OH","44303-1407",36,11.37,0,0,0,-5.4,-14.25,0,"0","27.72"
"Dec 17, 2017 1:51:41 PM PST",6527644061,"Order","114-1298980-4760205","HAGRID-BLK","Hagrid Harry Potter Inspired What's Comin Will Come Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook Decor",1,"amazon.com","Amazon","ELLICOTT CITY","MD","21043-4728",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 17, 2017 5:39:41 PM PST",6527644061,"Order","113-3680179-3040200","LOVECOFFEEES-BLK","El amor y el café inspried Cita de decoración de la pared Decal [NEGRO] - 12inches x 24 pulgadas - Vinilo adhesivo brillante [3mil] Fácil aplicación,",1,"amazon.com","Amazon","SAN ANTONIO","TX","78216-8001",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 17, 2017 7:29:35 PM PST",6527644061,"Order","112-0482516-3156250","LOVEANCHOR-BLKNVY","Love Is the Anchor Quote [Black/Navy] Vinyl Wall Decal by GMDdecals 32 x 12 inch Love Nautical Anniversary Gift Bedroom Home Décor",1,"amazon.com","Amazon","Monroeville","PA","15146-2372",16,0.93,0,-0.93,0,-2.4,-2.88,0,"0","10.72"
"Dec 17, 2017 8:06:10 PM PST",6527644061,"Transfer","","","To your account ending in: 531, Federal ACH Trace ID: 091000013330591",NA,"","","","","",0,0,0,0,0,0,0,0,"-415.32","-415.32"
"Dec 17, 2017 8:41:51 PM PST",6527644061,"Order","111-5474743-9731400","DRWHOBOOKS-BLK","DW Inspired Books are Weapons Quote [BLACK] Vinyl Wall Decal by GMDdecals 30"" x 12"" Dr Doctor inspirational Who Fandom Library Reading Gift Decor",1,"amazon.com","Amazon","WILMINGTON","DE","19810-3515",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 17, 2017 9:24:36 PM PST",6527644061,"Order","113-8462004-6654606","HAGRID-BLK","Hagrid Harry Potter Inspired What's Comin Will Come Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook Decor",1,"amazon.com","Amazon","GILROY","CA","95020-5620",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 17, 2017 10:13:01 PM PST",6527644061,"Order","114-7697837-0187449","C0-LVMK-Y8ST","UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Dec",1,"amazon.com","Amazon","KENSINGTON","MD","20895-4252",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 18, 2017 12:50:30 AM PST",6527644061,"Order","111-6943154-6061000","DRWHOBOOKS-BLK","DW Inspired Books are Weapons Quote [BLACK] Vinyl Wall Decal by GMDdecals 30"" x 12"" Dr Doctor inspirational Who Fandom Library Reading Gift Decor",1,"amazon.com","Amazon","Bronx","NY","10473",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 18, 2017 2:21:32 AM PST",6527644061,"Order","112-6235955-0861847","HPMM-FORSIL","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [FOREST/SILVER] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","BEDFORD","NY","10506-1612",12,0,0,0,0,-1.8,-2.39,0,"0","7.81"
"Dec 18, 2017 2:26:35 AM PST",6527644061,"Order","114-9936084-1284260","HPMM-FORSIL","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [FOREST/SILVER] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","VALLEJO","CA","94591-8604",12,1.99,0,-1.99,0,-1.8,-2.39,0,"0","7.81"
"Dec 18, 2017 5:06:22 AM PST",6529117341,"Order","112-9267438-2199409","C0-LVMK-Y8ST","UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Dec",1,"amazon.com","Amazon","Marissa","ILLINOIS","62257",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 18, 2017 9:38:13 AM PST",6529117341,"Order","113-8544831-5069031","HPMM-FORSIL","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [FOREST/SILVER] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","South Yarmouth","MA","2664",12,0,0,0,0,-1.8,-2.39,0,"0","7.81"
"Dec 18, 2017 11:52:35 AM PST",6529117341,"Order","111-6483849-8586600","HPMM-FORSIL","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [FOREST/SILVER] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","Walcott","Ia","52773",12,0,0,0,0,-1.8,-2.39,0,"0","7.81"
"Dec 18, 2017 11:57:58 AM PST",6529117341,"Order","112-2919258-4453022","WAKEUP","GMDdecals® Inspiring Wake up Every Morning Quote Bedroom Decor Wall Decal [Red & Black]- 12 inches x 20 inches -Adhesive High Glossy Vinyl [3mil] **Ma",1,"amazon.com","Amazon","Memphis","TN","38125",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 18, 2017 12:39:58 PM PST",6529117341,"Order","114-4122881-3754626","C0-LVMK-Y8ST","UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Dec",1,"amazon.com","Amazon","SHREVEPORT","LA","71118-2917",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 18, 2017 12:40:23 PM PST",6529117341,"Order","111-4419942-8105047","HPMM-FORSIL","Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [FOREST/SILVER] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,"amazon.com","Amazon","Irving","Tx","75063",12,0,0,0,0,-1.8,-2.39,0,"0","7.81"
"Dec 18, 2017 12:45:46 PM PST",6529117341,"Order","111-3227596-6865033","CUR&CURBLK","Curiouser and Curiouser Alice In Wonderland Inspired Cheshire Cat Quote Vinyl Wall Decal [BLACK] by GMDdecals Size 24"" x 10"" Mad Hatter Storybook Déco",1,"amazon.com","Amazon","Greensboro","NC","27406",14,3.99,0,0,0,-2.1,-6.87,0,"0","9.02"
