date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,shipping credits,gift wrap credits,promotional rebates,sales tax collected,selling fees,fba fees,other transaction fees,other,total
"May 1, 2017 5:46:50 PM PDT",6346972441,Order,113-2026023-4877853,LOVECOFFEE-BRW,"GMDdecals® Love and Coffee Inspired Quote Décor Wall Decal [BROWN]- 12"" x 24"" - Adhesive High Glossy Vinyl **Made In USA** (Suggested: Home Welcome Ho",1,amazon.com,Amazon,Lyndon,Il,61261,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"May 1, 2017 10:57:36 PM PDT",6346972441,Order,114-5109833-9654666,LOVEPATIENT-WHT,"GMDdecals Love Is Patient, Love Is Kind, Love Never Fails Inspirational Quote Vinyl Wall Decor Decal [GLOSSY WHITE]- 30 inches x 15 inches -Adhesive",1,amazon.com,Amazon,VERMILLION,SD,57069-1094,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"May 2, 2017 12:13:40 AM PDT",6346972441,Order,114-8870518-6466622,Q3-VFIZ-UBPY,Alice Story Book Quote Set Vinyl Stairs or Wall Decal [Black] Cheshire Cat Qu...,1,amazon.com,Amazon,STOCKTON,CA,95219-7249,32,0,0,0,0,-4.8,-2.99,0,0,24.21
"May 2, 2017 12:42:48 AM PDT",6346972441,Order,112-0469392-1178660,Q3-VFIZ-UBPY,Alice Story Book Quote Set Vinyl Stairs or Wall Decal [Black] Cheshire Cat Qu...,1,amazon.com,Amazon,PRINCETON,MA,01541-1016,32,0,0,0,0,-4.8,-2.99,0,0,24.21
"May 2, 2017 12:47:33 AM PDT",6346972441,Order,114-2415703-0865824,58-P5NK-DFU6,"GMDdecals Dr Seuss Quotes LARGE Assorted Sayings Vinyl Stairs or Wall Decal [GLOSSY BLACK]- 24"" wide by 2-4"" tall for EACH quote -Adhesive High Glossy",1,amazon.com,Amazon,Buffalo,NY,14207,32,11.34,0,-11.34,0,-4.8,-2.99,0,0,24.21
"May 2, 2017 1:38:26 AM PDT",6346972441,Order,114-7385764-2818648,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,WILLIAMSBURG,VA,23185-5367,18,0,0,0,0,-2.7,-2.99,0,0,12.31
"May 2, 2017 2:23:18 AM PDT",6346972441,Order,111-4147022-4771428,HPMM-FORSIL,"GMDdecals Harry Potter Ministry of Magic Bathroom Toilet Vinyl Wall Decor Decals [GLOSSY FOREST/SILVER]- 10"" x 11""-Adhesive High Glossy Vinyl [3mil]Ma",1,amazon.com,Amazon,GREENSBORO,NC,27410-3434,12.99,0,0,0,0,-1.95,-2.41,0,0,8.63
"May 2, 2017 2:26:01 AM PDT",6346972441,Order,111-0923672-6249056,BQ-X7JH-BJSL,Movie Quote Set LARGE Assorted Sayings Vinyl Stairs or Wall Decal [BLACK] Film Cinema Classic Famous Inspiring Home Décor Welcome Housewarming Wedding,1,amazon.com,Amazon,MIAMI BEACH,FL,33141-4506,32,0,0,0,2.24,-4.8,-2.99,-0.07,0,26.38
"May 2, 2017 5:23:54 AM PDT",6346972441,Order,114-2670397-9493000,0Z-0D15-Y80E,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Amazon,SPRING,TX,77373-5615,38,0,0,0,0,-5.7,-2.99,0,0,29.31
"May 2, 2017 5:52:00 AM PDT",6346972441,Order,112-9971767-0555427,A2-MYXP-2452,Curiouser and Curiouser Alice In Wonderland Vinyl Wall Decal [Purple & White] Cheshire Cat Quote Mad Hatter Storybook Home Décor Welcome Housewarming,1,amazon.com,Amazon,PLUMAS LAKE,CA,95961-9144,12.99,0,0,0,0,-1.95,-2.41,0,0,8.63
"May 2, 2017 11:01:34 AM PDT",6346972441,Transfer,,,"To your account ending in: 894, Federal ACH Trace ID: 091000016325147",,,,,,,0,0,0,0,0,0,0,0,"-1,034.84","-1,034.84"
"May 2, 2017 12:18:49 PM PDT",6346972441,Order,111-3606211-8186641,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,NEDERLAND,TX,77627-7409,18,6.52,0,0,0,-2.7,-9.51,0,0,12.31
"May 2, 2017 7:47:04 PM PDT",6346972441,Order,111-7020580-7101024,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches - Adhesive High Glossy Vinyl [3mil]Made In USA (Suggested: Ho,1,amazon.com,Seller,MATTHEWS,NC,28104-6056,16,4.57,0,0,0,-3.09,0,0,0,17.48
"May 2, 2017 7:47:05 PM PDT",6346972441,Order,113-0254441-0366602,DW-DT48-AJCV,In This House Military Quote Wall Decal [Black] Patriotic Home Décor Welcome ...,1,amazon.com,Seller,FORT DRUM,NY,13603-3131,14,4.74,0,0,0,-2.81,0,0,0,15.93
"May 2, 2017 7:47:05 PM PDT",6346972441,Order,111-8086459-4686637,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches - Adhesive High Glossy Vinyl [3mil]Made In USA (Suggested: Ho,1,amazon.com,Seller,WOBURN,MA,01801-7135,16,4.57,0,0,0,-3.09,0,0,0,17.48
"May 2, 2017 7:47:05 PM PDT",6346972441,Order,111-4824156-0236208,96-3YGZ-59C7,"GMDdecals Harry Potter Ministry of Magic Bathroom Toilet Vinyl Wall Decor Decals [GLOSSY BLACK/GOLD]- 10"" x 11""-Adhesive High Glossy Vinyl [3mil]Made",1,amazon.com,Seller,Meridian,MS,39305,12.99,4.57,0,0,0,-2.63,0,0,0,14.93
"May 2, 2017 7:47:06 PM PDT",6346972441,Order,111-1492620-2487431,ANYPOSGINNY-PUR,"GMDdecals® Inspirational Wizard Harry Potter Ginny Quidditch Snitch Inspirational Hogwarts Quote Vinyl Wall Decor Decal [GLOSSY BLACK]- 24"" x 12"" -Adh",1,amazon.com,Seller,NEDERLAND,TX,77627-7409,16,2.3,0,-1.6,0,-2.51,0,0,0,14.19
"May 2, 2017 7:47:06 PM PDT",6346972441,Order,111-1492620-2487431,LevioSA-PUR,"GMDdecals Inspirational Wizard Hermione Harry Potter LevioSA Spell Inspirational Hogwarts Quote Vinyl Wall Decor Decal [GLOSSY BLACK]- 28"" x 12"" -Adhe",1,amazon.com,Seller,NEDERLAND,TX,77627-7409,16,2.34,0,-1.6,0,-2.51,0,0,0,14.23
"May 2, 2017 7:47:13 PM PDT",6346972441,Order,114-5665388-5859449,LOVEANCHOR-BLKNVY,Love Is the Anchor Quote Vinyl Wall Decal [Black & Navy] Inspiring Home Décor Welcome Housewarming Wedding Anniversary Birthday Gift,1,amazon.com,Seller,LYNDHURST,NJ,07071-1406,16.99,4.56,0,0,0,-3.23,0,0,0,18.32
"May 2, 2017 8:52:34 PM PDT",6346972441,Order,111-2334933-1978663,ALICEQUOTES-WHT,"GMDdecals Alice In Wonderland Story Book Quote Set Vinyl Stair Decals or Wall Quote Decor Decals [GLOSSY WHITE]- 24"" x 2-4"" per quote -Adhesive High G",1,amazon.com,Amazon,EAST GRAND FORKS,MN,56721-9004,32,0,0,0,0,-4.8,-2.99,0,0,24.21
"May 2, 2017 8:57:58 PM PDT",6346972441,Order,112-2163103-9309006,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,KELSEYVILLE,CA,95451-7891,18,0,0,0,0,-2.7,-2.99,0,0,12.31
"May 2, 2017 10:27:41 PM PDT",6346972441,Order,112-4299355-5733800,DRSQUOTES-WHT,"GMDdecals Dr Seuss Quotes LARGE Assorted Sayings Vinyl Stairs or Wall Decal [GLOSSY WHITE]- 24"" wide by 2-4"" tall for EACH quote -Adhesive High Glossy",1,amazon.com,Amazon,Carthage,MO,64836,32,0,0,0,0,-4.8,-2.99,0,0,24.21
"May 3, 2017 4:51:25 AM PDT",6346972441,Order,111-6250858-3566617,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,BERKELEY,CA,94703-1334,18,0,0,0,0,-2.7,-2.99,0,0,12.31
"May 3, 2017 7:51:54 PM PDT",6349676061,Order,114-4391873-9672215,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches - Adhesive High Glossy Vinyl [3mil]Made In USA (Suggested: Ho,1,amazon.com,Seller,SANFORD,FL,32771-5801,16,4.57,0,0,1.44,-3.09,0,-0.04,0,18.88
"May 3, 2017 7:51:56 PM PDT",6349676061,Order,114-3393057-8127437,DINOCRNVR-NVY,GMDdecals Dinosaur Carnivore Set LARGE T-Rex Raptor Pterodactyl Graphic Vinyl Wall Decor Decal [GLOSSY NAVY]- 58 inches x 24 inches -Adhesive High Glo,1,amazon.com,Seller,tazewell,va,24651,24,4.65,0,0,0,-4.3,0,0,0,24.35
"May 3, 2017 7:51:56 PM PDT",6349676061,Order,113-7424541-4403457,DRWHOBOWTIE-BLK,GMDdecals Who Doctor Dr Hope and Dream Quote [BLACK] Bow Tie Vinyl Wall Decal Library Reading Decor - 24 inches x 12 inchesMade In USA Adhesive High G,1,amazon.com,Seller,DAVENPORT,FL,33837-7681,16,4.59,0,0,1.44,-3.09,0,-0.04,0,18.9
"May 3, 2017 7:51:57 PM PDT",6349676061,Order,112-8664329-8101050,96-3YGZ-59C7,"GMDdecals Harry Potter Ministry of Magic Bathroom Toilet Vinyl Wall Decor Decals [GLOSSY BLACK/GOLD]- 10"" x 11""-Adhesive High Glossy Vinyl [3mil]Made",1,amazon.com,Seller,AURORA,IL,60502-6944,12.99,4.57,0,0,0,-2.63,0,0,0,14.93
"May 3, 2017 7:51:58 PM PDT",6349676061,Order,114-9235205-5779468,ANYPOSGINNY-GLD,Harry Potter Ginny Quidditch Snitch Quote Vinyl Wall Decal Hogwarts [GOLD],1,amazon.com,Seller,BEACHWOOD,NJ,08722-3737,16,4.82,0,0,0,-3.12,0,0,0,17.7
"May 3, 2017 7:51:59 PM PDT",6349676061,Order,112-5348610-1143426,WAKEUP,GMDdecals® Inspiring Wake up Every Morning Quote Bedroom Decor Wall Decal [Red & Black]- 12 inches x 20 inches -Adhesive High Glossy Vinyl [3mil] **Ma,1,amazon.com,Seller,UPPER MARLBORO,MD,20772-2658,14.99,4.54,0,0,0,-2.93,0,0,0,16.6
"May 4, 2017 12:01:00 AM PDT",6349676061,Order,112-0397004-1341833,ALICEQUOTES-MIX,Alice Story Book Quote Set Vinyl Stairs or Wall Decal [Yellow/Merlot/Green/Purple] Cheshire Cat Quote Mad Hatter Storybook Home Décor Welcome Housewar,1,amazon.com,Amazon,Kendall KP,Nj,8824,32,0,0,0,0,-4.8,-2.99,0,0,24.21
"May 4, 2017 1:46:06 AM PDT",6349676061,Adjustment,113-7102391-7144244,0Z-0D15-Y80E,FBA Inventory Reimbursement - Customer Return,1,,,,,,0,0,0,0,0,0,0,0,26.75,26.75
"May 4, 2017 9:00:25 AM PDT",6349676061,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,Amazon.com,,,,,0,0,0,0,0,0,0,0,-11.45,-11.45
"May 4, 2017 9:01:36 AM PDT",6349676061,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,Amazon.com,,,,,0,0,0,0,0,0,0,0,-4.43,-4.43
"May 4, 2017 9:02:22 AM PDT",6349676061,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,Amazon.com,,,,,0,0,0,0,0,0,0,0,-3.56,-3.56
"May 4, 2017 12:59:58 PM PDT",6349676061,Order,112-5983597-6615419,LTDKSIRIUS-DKYEL,"GMDdecals ""We've All Got Light and Dark""Inspirational Wizard Potter Sirius Black Quote Decor -Vinyl Wall Decal- [GLOSSY SUNFLOWER]- 24"" x 15""",1,amazon.com,Seller,SAND LAKE,NY,12153-1912,16,4.54,0,0,0,-3.08,0,0,0,17.46
"May 4, 2017 2:05:45 PM PDT",6349676061,FBA Inventory Fee,vh51kqd864,,FBA Removal Order: Return Fee,,Amazon.com,,,,,0,0,0,0,0,0,0,0,-0.5,-0.5
"May 4, 2017 2:30:30 PM PDT",6349676061,Order,114-7217442-1041042,NONSENSE-BLK,GMDdecals Nonsense Alice In Wonderland Quote Decor Wall Decal [GLOSSY BLACK]- 36 inches x 12 inches -Adhesive High Glossy Vinyl [3mil]Made In USA (Sug,1,amazon.com,Amazon,LEON,WV,25123-6005,20,0,0,0,0,-3,-2.41,0,0,14.59
"May 4, 2017 3:49:23 PM PDT",6349676061,Order,111-0090981-7144274,58-P5NK-DFU6,"GMDdecals Dr Seuss Quotes LARGE Assorted Sayings Vinyl Stairs or Wall Decal [GLOSSY BLACK]- 24"" wide by 2-4"" tall for EACH quote -Adhesive High Glossy",1,amazon.com,Amazon,Owasso,OK,74055,32,0,0,0,0,-4.8,-2.99,0,0,24.21
"May 4, 2017 4:19:37 PM PDT",6349676061,Order,111-1216248-2065049,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,LAS VEGAS,NV,89141-3838,18,0,0,0,0,-2.7,-2.99,0,0,12.31
"May 4, 2017 6:33:06 PM PDT",6349676061,Order,111-6539421-3312225,DMBLDR-HOT,"GMDdecals DMBLDR-PNK It's Our Choices that Show Who We Really Are"" Inspirational Wizard Potter Dumbledore Quote Decor Vinyl Wall Decal, 28"" L x 12"" H,",1,amazon.com,Amazon,FRESNO,CA,93720-1645,10,0,0,0,0,-1.5,-2.99,0,0,5.51
"May 4, 2017 7:51:06 PM PDT",6349676061,Order,111-2050394-2017052,HPMM-GRYBLU,"GMDdecals Harry Potter Ministry of Magic Bathroom Toilet Vinyl Wall Decor Decals [GLOSSY ROYAL/GREY]- 10"" x 11""-Adhesive High Glossy Vinyl [3mil]Made",1,amazon.com,Amazon,TITUSVILLE,FL,32780-7102,12.99,0,0,0,0.91,-1.95,-2.41,-0.03,0,9.51
"May 4, 2017 9:50:21 PM PDT",6349676061,Order,111-0138272-6521817,LOVECOFFEE-MAR,"GMDdecals® Love and Coffee Inspired Quote Décor Wall Decal [MAROON] - 12"" x 24"" - Adhesive High Glossy Vinyl [3mil] **Made In USA** (Home Welcome Hous",1,amazon.com,Amazon,Garden Grove,California,92844,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"May 4, 2017 10:27:28 PM PDT",6349676061,Order,114-6769725-5996215,DRWHOBOOKS-BLK,GMDdecals Who Doctor Dr Books are Weapons Quote [BLACK] Vinyl Wall Decal Library Reading Decor - 30 inches x 12 inchesMade In USA Adhesive High Glossy,1,amazon.com,Amazon,DAVENPORT,FL,33837-7681,16,0,0,0,1.12,-2.4,-2.99,-0.03,0,11.7
"May 5, 2017 1:45:07 AM PDT",6349676061,Order,114-4331345-2137036,ANYPOSGINNY-WHT,"GMDdecals® Inspirational Wizard Harry Potter Ginny Quidditch Snitch Hogwarts Quote Vinyl Wall Decor Decal [GLOSSY WHITE] 24 "" x 12"" Adhesive Glossy Vi",1,amazon.com,Amazon,POLK CITY,IA,50226-2175,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"May 5, 2017 2:28:47 AM PDT",6349676061,Order,112-9156870-4876244,Q3-VFIZ-UBPY,Alice Story Book Quote Set Vinyl Stairs or Wall Decal [Black] Cheshire Cat Qu...,1,amazon.com,Amazon,HAZLETON,PA,18201-2563,32,0,0,0,0,-4.8,-2.99,0,0,24.21
"May 5, 2017 5:01:43 AM PDT",6349676061,Transfer,,,"To your account ending in: 894, Federal ACH Trace ID: 091000012012421",,,,,,,0,0,0,0,0,0,0,0,-635.79,-635.79
"May 5, 2017 5:13:53 AM PDT",6349676061,Order,114-7004172-0362662,DMBLDR-FOR,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Forest",1,amazon.com,Amazon,SAN RAFAEL,CA,94903-2437,8.79,0,0,0,0,-1.32,-2.41,0,0,5.06
"May 5, 2017 9:04:47 AM PDT",6349676061,Order,111-3911124-6119453,DMBLDR-FOR,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Forest",1,amazon.com,Amazon,Marathon,NY,13803-1908,8.79,0,0,0,0,-1.32,-2.41,0,0,5.06
"May 5, 2017 1:06:09 PM PDT",6349676061,Order,113-0042753-9356265,Q3-VFIZ-UBPY,Alice Story Book Quote Set Vinyl Stairs or Wall Decal [Black] Cheshire Cat Qu...,1,amazon.com,Amazon,MYRTLE BEACH,SC,29588-7713,32,0,0,0,0,-4.8,-2.99,0,0,24.21
"May 5, 2017 4:26:06 PM PDT",6349676061,Order,114-6402611-5549001,HPQUOTESET-BLK,ONEliners Collection by GMDdecals - Magic Potter Wizard Set - Vinyl Wall/Stairs Decals [BLACK] Harry Dumbledore Sirius,1,amazon.com,Amazon,MIAMI,FL,33166-4251,32,0,0,-3.2,2.02,-4.32,-2.99,-0.06,0,23.45
"May 5, 2017 7:22:09 PM PDT",6349676061,Order,111-1428722-6611437,0Z-0D15-Y80E,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Amazon,PUEBLO,CO,81005-2503,38,0,0,0,0,-5.7,-2.99,0,0,29.31
"May 5, 2017 8:16:52 PM PDT",6349676061,Order,113-5911132-4713869,NONSENSE-BLK,GMDdecals Nonsense Alice In Wonderland Quote Decor Wall Decal [GLOSSY BLACK]- 36 inches x 12 inches -Adhesive High Glossy Vinyl [3mil]Made In USA (Sug,1,amazon.com,Amazon,LOS ANGELES,CA,90034-2612,20,0,0,0,0,-3,-2.41,0,0,14.59
"May 5, 2017 8:33:47 PM PDT",6349676061,Order,114-3996984-8662625,BQ-X7JH-BJSL,Movie Quote Set LARGE Assorted Sayings Vinyl Stairs or Wall Decal [BLACK] Film Cinema Classic Famous Inspiring Home Décor Welcome Housewarming Wedding,1,amazon.com,Amazon,GILFORD,NH,03249-7473,32,0,0,0,0,-4.8,-2.99,0,0,24.21
"May 6, 2017 12:25:17 AM PDT",6349676061,Order,112-6896534-5685810,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,Porter,TX,77365,18,0,0,0,0,-2.7,-2.99,0,0,12.31
"May 6, 2017 12:59:42 AM PDT",6349676061,Order,112-4232153-1722657,HPMM-GRYBLU,"GMDdecals Harry Potter Ministry of Magic Bathroom Toilet Vinyl Wall Decor Decals [GLOSSY ROYAL/GREY]- 10"" x 11""-Adhesive High Glossy Vinyl [3mil]Made",1,amazon.com,Amazon,ARLINGTON,VA,22206-2249,12.99,0,0,0,0,-1.95,-2.41,0,0,8.63
"May 6, 2017 2:19:21 AM PDT",6349676061,Order,113-2926146-2413062,58-P5NK-DFU6,"GMDdecals Dr Seuss Quotes LARGE Assorted Sayings Vinyl Stairs or Wall Decal [GLOSSY BLACK]- 24"" wide by 2-4"" tall for EACH quote -Adhesive High Glossy",1,amazon.com,Amazon,SALTSBURG,PA,15681-2471,32,0,0,0,0,-4.8,-2.99,0,0,24.21
"May 6, 2017 2:22:24 AM PDT",6349676061,Order,113-0035597-5267411,BQ-X7JH-BJSL,Movie Quote Set LARGE Assorted Sayings Vinyl Stairs or Wall Decal [BLACK] Film Cinema Classic Famous Inspiring Home Décor Welcome Housewarming Wedding,1,amazon.com,Amazon,CINCINNATI,OH,45226-1050,32,0,0,0,0,-4.8,-2.99,0,0,24.21
"May 6, 2017 2:26:02 AM PDT",6349676061,Order,114-9710895-9021804,JB-ADFI-9DMC,"GMDdecals® Alice In Wonderland Cheshire Cat ""We're All Mad Here"" Vinyl Quote Decor Wall Decal [GLOSSY BLACK]- 30 inches x 12 inches -Adhesive High Glo",1,amazon.com,Amazon,ROMEOVILLE,IL,60446-5150,16.99,0,0,0,0,-2.55,-2.99,0,0,11.45
"May 6, 2017 12:18:15 PM PDT",6349676061,Order,112-4284788-5256266,LOVECOFFEE-BRW,"GMDdecals® Love and Coffee Inspired Quote Décor Wall Decal [BROWN]- 12"" x 24"" - Adhesive High Glossy Vinyl **Made In USA** (Suggested: Home Welcome Ho",1,amazon.com,Seller,WINSTON SALEM,NC,27106-2948,16,4.6,0,0,0,-3.09,0,0,0,17.51
"May 6, 2017 12:18:16 PM PDT",6349676061,Order,111-0287081-8697842,LOVEANCHOR-BLKNVY,Love Is the Anchor Quote Vinyl Wall Decal [Black & Navy] Inspiring Home Décor Welcome Housewarming Wedding Anniversary Birthday Gift,1,amazon.com,Seller,PORT HUENEME,CA,93041-4558,16.99,4.56,0,0,0,-3.23,0,0,0,18.32
"May 6, 2017 12:18:17 PM PDT",6349676061,Order,113-8806639-0014627,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches - Adhesive High Glossy Vinyl [3mil]Made In USA (Suggested: Ho,1,amazon.com,Seller,Reader,WV,26167,16,4.57,0,0,0,-3.09,0,0,0,17.48
"May 6, 2017 12:18:18 PM PDT",6349676061,Order,114-4646647-2086607,TRUFFULATREESET5,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Seller,KEARNS,UTAH,84118-6718,36,4.79,0,0,0,-6.12,0,0,0,34.67
"May 6, 2017 12:18:19 PM PDT",6349676061,Order,112-9157416-5138600,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Seller,Cheyenne,WY,82009,18,4.54,0,0,0,-3.38,0,0,0,19.16
"May 6, 2017 1:16:07 PM PDT",6349676061,Order,112-1618725-6517835,DRWHOBOOKS-NVY,GMDdecals Who Doctor Dr Books are Weapons Quote [NAVY] Vinyl Wall Decal Library Reading Decor - 30 inches x 12 inchesMade In USA Adhesive High Glossy,1,amazon.com,Amazon,ATHENS,OH,45701-2149,16,0,0,0,0,-2.4,-2.99,0,0,10.61
"May 6, 2017 2:33:49 PM PDT",6349676061,Order,111-5864755-9847422,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,JONESBOROUGH,TN,37659-6146,18,0,0,0,0,-2.7,-2.99,0,0,12.31
"May 6, 2017 2:34:37 PM PDT",6349676061,Order,113-3714458-3324212,LevioSA-BLK,"GMDdecals Inspirational Wizard Hermione Harry Potter LevioSA Spell Inspirational Hogwarts Quote Vinyl Wall Decor Decal [GLOSSY BLACK]- 28"" x 12"" -Adhe",1,amazon.com,Amazon,Decatur,GA,30030,16,0,0,0,0,-2.4,-2.99,0,0,10.61
